datetime,close,high,low,open,volume,ticker,ingestion_time
2026-04-08 13:55:00+00:00,379.2250061035156,379.6400146484375,378.9599914550781,379.0899963378906,70298,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:56:00+00:00,379.3399963378906,379.4599914550781,379.1700134277344,379.239990234375,63759,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:57:00+00:00,379.1098937988281,379.3900146484375,378.8999938964844,379.3399963378906,58883,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:58:00+00:00,379.2799987792969,379.4200134277344,378.8599853515625,379.1099853515625,74824,MSFT,2026-04-08 20:43:45.711383
2026-04-08 13:59:00+00:00,379.1000061035156,379.4200134277344,379.0199890136719,379.2900085449219,75552,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:00:00+00:00,379.2200012207031,379.4100036621094,378.9100036621094,379.1099853515625,106367,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:01:00+00:00,379.1449890136719,379.3599853515625,379.0799865722656,379.1600036621094,78054,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:02:00+00:00,379.125,379.2799987792969,378.92999267578125,379.1449890136719,52650,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:03:00+00:00,378.95001220703125,379.20001220703125,378.7300109863281,379.125,99858,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:04:00+00:00,379.1600036621094,379.19000244140625,378.8301086425781,378.95001220703125,69514,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:05:00+00:00,379.4200134277344,379.4800109863281,379.0799865722656,379.1300964355469,83089,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:06:00+00:00,379.0150146484375,379.489990234375,378.8500061035156,379.4200134277344,75290,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:07:00+00:00,378.8949890136719,379.1000061035156,378.6000061035156,379.05999755859375,52992,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:08:00+00:00,378.6199951171875,378.989990234375,378.29998779296875,378.8800048828125,70489,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:09:00+00:00,378.70001220703125,378.82000732421875,378.510009765625,378.6099853515625,70846,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:10:00+00:00,379.1000061035156,379.3900146484375,378.739990234375,378.739990234375,66203,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:11:00+00:00,379.17449951171875,379.19000244140625,378.80010986328125,379.0799865722656,53669,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:12:00+00:00,379.0350036621094,379.31939697265625,378.94500732421875,379.1700134277344,48185,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:13:00+00:00,379.2449951171875,379.30999755859375,379.010009765625,379.0299987792969,46721,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:14:00+00:00,378.5799865722656,379.239990234375,378.5400085449219,379.239990234375,82694,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:15:00+00:00,378.9100036621094,379.0400085449219,378.5950012207031,378.6000061035156,47402,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:16:00+00:00,379.0400085449219,379.0400085449219,378.70001220703125,378.92999267578125,50682,MSFT,2026-04-08 20:43:45.711383
2026-04-08 14:17:00+00:00,379.28851318359375,379.3999938964844,379.010009765625,379.0199890136719,54307,MSFT,2026-04-08 20:43:45.711383
